tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
06037542501,66954,1246,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4538,6222795.68554688,11644.2526238338
06037542502,47000,1334,Very Low Income,Yes,Yes,Yes,District 2,City of Compton,SPA 6 - South,4539,10751027.9423828,14202.8515850125
06037542601,45391,757,Very Low Income,Yes,Yes,Yes,District 2,City of Compton,SPA 6 - South,4540,5864446.15722656,10075.8248801311
06037542602,63750,1317,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4541,9360508.70703125,12374.48540314
06037542700,64208,1380,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4542,10676429.3662109,13363.834358637
06037542800,56215,930,Very Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4543,8542413.08984375,11753.6205552498
06037542900,67912,787,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4544,8734476.88378906,13911.1831823932
06037543000,69464,1187,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4545,14177088.1386719,15190.9882415766
06037543100,68111,1798,Low Income,Yes,No,Yes,District 2,City of Carson,SPA 6 - South,4546,31059357.1445313,25180.8738171967
06037543201,70550,859,Low Income,Yes,No,Yes,District 2,City of Compton,SPA 6 - South,4547,10855904.625,13363.4415460332
06037543203,41447,1162,Very Low Income,Yes,Yes,Yes,District 2,City of Compton,SPA 6 - South,4548,39985216.0810547,33939.5065921373
06037543304,99167,2028,Above Moderate Income,No,No,No,District 2,City of Carson,SPA 8 - South Bay,4549,17370649.3769531,16698.6731626803
06037543305,65714,1242,Low Income,Yes,No,Yes,District 2,Unincorporated - Rancho Dominguez,SPA 8 - South Bay,4550,90247497.5234375,38036.1261223639
06037543306,78900,1758,Low Income,Yes,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4551,38410282.4638672,28572.2977014557
06037543321,89750,1954,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4552,45647166.9013672,29986.8204766466
06037543322,95938,2081,Moderate Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4553,21166127.3154297,18208.1686534893
06037543400,86447,910,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4554,33472169.6621094,26965.3675134627
06037543501,81054,1822,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4555,28831354.546875,34340.7844246127
06037543502,104677,1656,Above Moderate Income,No,No,No,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4556,12005626.3046875,15777.5369233609
06037543503,73322,1937,Low Income,Yes,No,Yes,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4557,18095579.0019531,20112.7649380872
06037543601,90069,1024,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4558,6967519.40234375,10900.0477074538
06037543603,58200,1562,Very Low Income,Yes,No,Yes,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4559,15995866.3310547,17181.8097855707
06037543605,85410,1572,Low Income,No,No,Yes,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4560,10286251.5058594,13161.4306386168
06037543606,69716,1273,Low Income,Yes,No,Yes,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4561,7224725.90625,11223.0696813222
06037543607,115536,1300,Above Moderate Income,No,No,No,District 2,City of Carson,SPA 8 - South Bay,4562,14282053.0078125,14957.082239742
06037543701,104896,637,Above Moderate Income,No,No,No,District 2,City of Carson,SPA 8 - South Bay,4563,6837383.09863281,11135.555728165
06037543703,96094,975,Above Moderate Income,No,No,No,District 2,City of Carson,SPA 8 - South Bay,4564,11144587.7275391,13566.8950478692
06037543704,108571,780,Above Moderate Income,No,No,No,District 2,City of Carson,SPA 8 - South Bay,4565,7104616.12304688,15020.7979386051
06037543705,88634,921,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4566,7062509.01757813,10481.8920540736
06037543801,76848,1272,Low Income,Yes,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4567,23623890.3222656,22464.6699953398
06037543803,86838,1268,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4568,8248912.93066406,15335.0259467845
06037543804,89667,700,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4569,6369823.43066406,12702.8966474586
06037980023,,0,,,,,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,4570,56920985.9248047,39154.636778046
06037980025,80206,299,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4571,41935652.7109375,33654.9231223103
06037980026,,0,,,,,District 5,Los Angeles - Angeles National Forest,SPA 2 - San Fernando,4572,149611040.796875,101888.807191653
06037980028,,0,,,,,District 2,Los Angeles - Westchester,SPA 5 - West,4573,181871105.773438,80476.2709226397
06037980030,,0,,,,,District 2,City of El Segundo,SPA 8 - South Bay,4574,44758041.4257813,28958.1173336163
06037980031,,22,,,,,District 4,Los Angeles - San Pedro,SPA 8 - South Bay,4575,278485786.874023,79769.8499404498
06037980033,,14,,,,,District 4,City of Long Beach,SPA 8 - South Bay,4576,306139105.646484,76112.9641818688
06037980034,,9,,,,,District 4,City of Santa Fe Springs,SPA 7 - East,4577,69574593.8652344,60488.9361218365
06037980035,63083,149,Low Income,Yes,No,Yes,District 1,City of Industry,SPA 3 - San Gabriel,4578,171530631.982422,105850.878716369
06037980036,,164,,,,,District 1,Unincorporated - Whittier Narrows,SPA 3 - San Gabriel,4579,94108944.0292969,63183.0826192372
06037980037,,0,,,,,District 2,City of Carson,SPA 8 - South Bay,4580,13764458.921875,14866.1382908948
06037980038,,0,,,,,District 2,Unincorporated - Ladera Heights,SPA 5 - West,4581,48526563.4902344,42566.8401671971
06037980039,,0,,,,,District 5,Unincorporated - Universal City,SPA 2 - San Fernando,4582,14640173.3886719,17601.6783312784
06037189903,85745,1606,Low Income,No,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4583,911068.450195313,4147.04329562775
06037189904,58594,1503,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4584,1717995.09667969,5282.07807479331
06037189905,72471,1426,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4585,2781471.5078125,6976.50492834352
06037189906,70868,1422,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4586,2180620.13964844,5943.03265162066
06037189907,69489,1417,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4587,1746419.55078125,5286.48412911843
06037190101,34313,1245,Extremely Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4588,2408287.25488281,6809.25485633784
06037190102,59632,1465,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4589,4050079.62207031,8766.03716992767
06037190201,31403,1387,Extremely Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4590,2414905.83300781,6702.51179208349
06037190202,40723,2286,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4591,2268330.93359375,6272.8474162341
06037190302,65976,1256,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4592,2672677.8984375,9399.59072551903
06037190303,38553,1754,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4593,1758851.83691406,5299.09654852041
06037190401,49132,1705,Very Low Income,Yes,No,Yes,District 1,Los Angeles - Thai Town,SPA 4 - Metro,4594,1794718.61914063,5352.38817033191
06037190402,45758,1222,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Thai Town,SPA 4 - Metro,4595,1703419.56347656,5220.96261510724
06037190510,47180,1591,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4596,3431162.77246094,7980.93592233573
06037190520,43688,1556,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Thai Town,SPA 4 - Metro,4597,2623817.31542969,6611.94612530643
06037190701,36183,929,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4598,4762913.41113281,9891.61191663966
06037190702,60150,749,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4599,2152980.21484375,5909.32801742839
06037190801,26488,1217,Extremely Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4600,3489354.94140625,7925.32931084337
06037190802,61612,1419,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4601,5239434.9375,9249.69849293664
06037190901,39435,1336,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4602,5276728.26367188,9290.81510103321
06037190902,50417,1573,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4603,5241444.29980469,9257.05234902891
06037191000,71621,2811,Low Income,Yes,No,Yes,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4604,6889316.93164063,11150.2881956797
06037191110,41211,1093,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Little Armenia,SPA 4 - Metro,4605,2935781.97753906,7507.32215882217
06037191120,34189,1637,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Little Armenia,SPA 4 - Metro,4606,4086207.51074219,8373.02858213677
06037191201,41288,1732,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4607,6159856.79882813,9951.80338909858
06037191203,29444,1056,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4608,2208647.5390625,5985.14627750126
06037191204,40962,790,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4609,2164440.77539063,5918.99444129794
06037191301,49405,952,Very Low Income,Yes,No,Yes,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4610,2943320.98535156,8516.89445111344
06037191302,50469,824,Very Low Income,Yes,No,Yes,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4611,4550186.10253906,9354.95661238384
06037191410,46373,1460,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4612,3351834.15332031,7438.61502655696
06037191420,65230,1151,Low Income,Yes,No,Yes,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4613,2445342.20410156,6614.97247930672
06037191500,57148,1830,Very Low Income,Yes,No,Yes,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4614,6905191.90722656,10328.4168274092
06037191610,48750,1348,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4615,4516467.59765625,9408.29629745528
06037191620,30052,1080,Extremely Low Income,Yes,Yes,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4616,2445220.92871094,7017.16805516904
06037191710,27254,1206,Extremely Low Income,Yes,Yes,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4617,7627194.52929688,13209.0271539169
06037191720,33106,1254,Extremely Low Income,Yes,Yes,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4618,2845306.47558594,6946.31635217845
06037191810,48584,1190,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4619,4350630.71484375,9234.49778669947
06037191820,65469,1754,Low Income,Yes,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4620,4356997.03417969,9240.09924467231
06037191901,51391,1885,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4621,8323634.66601563,11867.3191738972
06037191902,89583,1476,Low Income,No,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4622,7818740.74804688,11569.2077486022
06037192001,73322,1075,Low Income,Yes,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4623,5713216.98535156,11592.7150747833
06037192002,120475,1339,Above Moderate Income,No,No,No,District 3,Los Angeles - Melrose,SPA 4 - Metro,4624,9235858.8984375,12792.9610100329
06037192300,84924,1334,Low Income,No,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4625,9456509.24414063,12470.6222718887
06037302506,60131,1317,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4626,9636277.0546875,14878.5232086618
06037310100,133937,1932,Above Moderate Income,No,No,No,District 5,City of Burbank,SPA 2 - San Fernando,4627,140962898.152344,57067.5175768929
06037310201,96696,2115,Above Moderate Income,No,No,No,District 5,City of Burbank,SPA 2 - San Fernando,4628,11796359.6445313,13936.7123058788
06037310202,75550,1784,Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4629,9770842.13671875,13449.118825789
06037310300,110729,1041,Above Moderate Income,No,No,No,District 5,City of Burbank,SPA 2 - San Fernando,4630,11360593.5966797,18596.2648489512
06037310400,98558,1209,Above Moderate Income,No,No,No,District 5,City of Burbank,SPA 2 - San Fernando,4631,15082475.8916016,20217.8077723921
06037310501,62957,1515,Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4632,20963422.0205078,24827.4281253607
06037310601,72029,2368,Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4633,11177502.2324219,18706.7448512586
06037310602,95729,1061,Moderate Income,No,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4634,9484828.12402344,13309.7387165423
06037310701,21117,1102,Extremely Low Income,Yes,Yes,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4635,5677341.23925781,11300.7086183267
06037310703,55625,1927,Very Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4636,10636926.6035156,16037.1128110687
06037310704,52769,2084,Very Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4637,5333001.32910156,9704.47974949455
06037310705,38125,1312,Very Low Income,Yes,Yes,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4638,5979763.36523438,10127.2578142786
06037310800,65033,2127,Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4639,23099262.6630859,23535.0076711315
06037310900,80150,2369,Low Income,No,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4640,23368248.2548828,21420.280985747
06037311000,93864,1392,Low Income,No,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4641,14246451.7666016,15607.497390962
06037311100,89545,1464,Low Income,No,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4642,18355393.4882813,18011.4663037699
06037311200,77599,1271,Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4643,10652167.7226563,13819.9564973052
06037311300,108385,1549,Above Moderate Income,No,No,No,District 5,City of Burbank,SPA 2 - San Fernando,4644,13153921.1728516,14547.1227615851
06037311400,113088,940,Above Moderate Income,No,No,No,District 5,City of Burbank,SPA 2 - San Fernando,4645,10104705.7539063,15208.4597136687
06037311500,103750,2194,Above Moderate Income,No,No,No,District 5,City of Burbank,SPA 2 - San Fernando,4646,16117973.7861328,16059.7989774364
06037311601,86750,936,Low Income,No,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4647,18452308.2822266,18330.4649310812
06037311602,65902,2386,Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4648,12179364.9824219,16988.6222478865
06037311700,105394,2616,Above Moderate Income,No,No,No,District 5,City of Burbank,SPA 2 - San Fernando,4649,25268821.6875,20833.7930535927
06037311801,62337,1251,Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4650,6630448.2265625,11856.3349851441
06037311802,82151,1528,Low Income,No,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4651,8840830.95800781,12277.8858160282
06037320101,77225,1029,Low Income,Yes,No,Yes,District 3,City of San Fernando,SPA 2 - San Fernando,4652,7238442.62695313,10705.3070143918
06037320102,73750,913,Low Income,Yes,No,Yes,District 3,City of San Fernando,SPA 2 - San Fernando,4653,13134937.1513672,16192.774638967
06037320201,36993,1167,Very Low Income,Yes,Yes,Yes,District 3,City of San Fernando,SPA 2 - San Fernando,4654,9919370.21875,16377.3077128149
06037320202,69867,1415,Low Income,Yes,No,Yes,District 3,City of San Fernando,SPA 2 - San Fernando,4655,17403343.1337891,18454.8492363622
06037320300,57955,1942,Very Low Income,Yes,No,Yes,District 3,City of San Fernando,SPA 2 - San Fernando,4656,18311304.6943359,18133.0380599583
06037400205,207270,849,Above Moderate Income,No,No,No,District 5,City of Claremont,SPA 3 - San Gabriel,4657,257269945.388672,83970.9139965686
06037400206,144803,1708,Above Moderate Income,No,No,No,District 5,City of Claremont,SPA 3 - San Gabriel,4658,36012647.4277344,31630.9570413756
06037400207,156250,1460,Above Moderate Income,No,No,No,District 5,City of La Verne,SPA 3 - San Gabriel,4659,53926703.7021484,54737.7613468864
06037400208,124722,510,Above Moderate Income,No,No,No,District 5,City of La Verne,SPA 3 - San Gabriel,4660,8927767.32714844,13629.6612043545
06037400209,108932,1623,Above Moderate Income,No,No,No,District 5,City of La Verne,SPA 3 - San Gabriel,4661,73713619.6835938,40033.7438576025
06037400304,85119,2665,Low Income,No,No,Yes,District 5,City of San Dimas,SPA 3 - San Gabriel,4662,34275675.2470703,32601.8256249176
06037302505,43024,1513,Very Low Income,Yes,Yes,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4663,5957601.31542969,15531.7866861751
06037400402,103063,1299,Above Moderate Income,No,No,No,District 5,City of Glendora,SPA 3 - San Gabriel,4664,46905463.6123047,39761.2298875448
06037400403,112622,1368,Above Moderate Income,No,No,No,District 5,City of San Dimas,SPA 3 - San Gabriel,4665,141579543.542969,57452.2670807593
06037400404,138257,1383,Above Moderate Income,No,No,No,District 5,City of Glendora,SPA 3 - San Gabriel,4666,174187213.78125,69528.9859384331
06037400501,172250,685,Above Moderate Income,No,No,No,District 5,City of Glendora,SPA 3 - San Gabriel,4667,126474664.729492,53849.2656211698
06037400602,71354,1339,Low Income,Yes,No,Yes,District 1,City of Azusa,SPA 3 - San Gabriel,4668,16399655.4238281,21216.4629217307
06037543903,81413,1038,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4669,14631638.5791016,21536.3873339394
06037543905,63438,1000,Low Income,Yes,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4670,29543102.8310547,24229.6095129246
06037544001,70163,1191,Low Income,Yes,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4671,20142036.0849609,19618.0114646331
06037544002,78421,770,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,4672,17308804.2714844,20952.5720477697
06037550101,83667,1090,Low Income,No,No,Yes,District 4,City of Norwalk,SPA 7 - East,4673,7818145.83300781,11103.157425073
