,DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
820,212018351,12/15/2021 12:00:00 AM,11/01/2020 12:00:00 AM,1400,20,Olympic,2036,1,310,BURGLARY,1822 0397 0344,41,F,B,707.0,GARAGE/CARPORT,,,IC,Invest Cont,310.0,,,,600 S  BERENDO                      ST,,34.0608,-118.2941
821,200917497,11/20/2020 12:00:00 AM,11/20/2020 12:00:00 AM,1130,9,Van Nuys,966,2,624,BATTERY - SIMPLE ASSAULT,0446 0416,33,F,W,220.0,NAIL SALON,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624.0,,,,13300    RIVERSIDE                    DR,,34.1576,-118.4231
822,200308673,03/17/2020 12:00:00 AM,03/17/2020 12:00:00 AM,1200,3,Southwest,321,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 0104 0342,19,X,X,404.0,DEPARTMENT STORE,,,AA,Adult Arrest,343.0,,,,3500 S  LA CIENEGA                   BL,,34.0237,-118.3722
823,201011914,08/10/2020 12:00:00 AM,08/02/2020 12:00:00 AM,1005,10,West Valley,1001,1,330,BURGLARY FROM VEHICLE,1822 0344 1300,0,M,W,101.0,STREET,,,IC,Invest Cont,330.0,,,,7900    BOTHWELL                     RD,,34.2141,-118.5612
824,200105655,01/24/2020 12:00:00 AM,01/22/2020 12:00:00 AM,1900,1,Central,156,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,37,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740.0,,,,500    SAN JULIAN                   ST,,34.0446,-118.245
825,200105656,01/24/2020 12:00:00 AM,01/23/2020 12:00:00 AM,1610,1,Central,161,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 2032 0344,22,M,A,717.0,HEALTH SPA/GYM,,,IC,Invest Cont,341.0,,,,700 S  FIGUEROA                     ST,,34.0483,-118.2631
826,200105657,01/24/2020 12:00:00 AM,01/23/2020 12:00:00 AM,1900,1,Central,182,1,330,BURGLARY FROM VEHICLE,0344 0329 1609 1307 1601 0354,49,M,A,108.0,PARKING LOT,,,IC,Invest Cont,330.0,,,,900 S  FLOWER                       ST,,34.0458,-118.2614
827,200105661,01/24/2020 12:00:00 AM,01/24/2020 12:00:00 AM,1845,1,Central,134,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822 1414 2032,49,M,W,210.0,RESTAURANT/FAST FOOD,,,IC,Invest Cont,341.0,,,,300 S  BROADWAY,,34.051,-118.248
828,200105662,01/24/2020 12:00:00 AM,01/24/2020 12:00:00 AM,1745,1,Central,138,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 0411 1822 0906 2033 1206,19,M,B,102.0,SIDEWALK,207.0,OTHER KNIFE,IC,Invest Cont,230.0,,,,BOYD,WALL,34.0472,-118.2442
829,200105663,01/25/2020 12:00:00 AM,01/24/2020 12:00:00 AM,2215,1,Central,191,1,330,BURGLARY FROM VEHICLE,1609 0344 1307 1822 0329 1266,23,F,W,108.0,PARKING LOT,,,IC,Invest Cont,330.0,,,,FIGUEROA,VENICE,34.0374,-118.2701
830,200105664,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,300,1,Central,195,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0913,35,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,1800 S  MAIN                         ST,,34.0317,-118.2641
831,200105665,01/25/2020 12:00:00 AM,01/24/2020 12:00:00 AM,2130,1,Central,182,1,330,BURGLARY FROM VEHICLE,1609 0344 1307 0329 1822,32,F,B,101.0,STREET,,,IC,Invest Cont,330.0,,,,11TH,HOPE,34.0423,-118.2631
832,200404158,01/05/2020 12:00:00 AM,01/04/2020 12:00:00 AM,2200,4,Hollenbeck,421,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,200 S  AVENUE 20,,34.0726,-118.2201
833,201411760,05/27/2020 12:00:00 AM,05/26/2020 12:00:00 AM,2100,14,Pacific,1453,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0321 0344 1300,50,M,W,104.0,DRIVEWAY,,,IC,Invest Cont,331.0,,,,4000    TIVOLI                       AV,,33.9925,-118.4402
834,200613614,08/06/2020 12:00:00 AM,08/06/2020 12:00:00 AM,2300,6,Hollywood,647,2,624,BATTERY - SIMPLE ASSAULT,0416 0444,19,F,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,1500    VINE                         ST,,34.098,-118.3266
835,200105669,01/25/2020 12:00:00 AM,01/24/2020 12:00:00 AM,2100,1,Central,158,1,330,BURGLARY FROM VEHICLE,1609 0344 1307 0329 1822,38,F,B,101.0,STREET,,,IC,Invest Cont,330.0,,,,ALAMEDA,PALMETTO,34.0399,-118.2383
836,200105670,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,200,1,Central,153,1,761,BRANDISH WEAPON,0334 1822 0429 2029 0344,23,F,B,102.0,SIDEWALK,207.0,OTHER KNIFE,IC,Invest Cont,761.0,,,,6TH,BROADWAY,34.047,-118.2526
837,200105671,01/24/2020 12:00:00 AM,01/24/2020 12:00:00 AM,1,1,Central,138,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,0417 1501 1218 2033 1822,56,F,B,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,821.0,,,,300 S  ALAMEDA                      ST,,34.0468,-118.2415
838,200105672,01/25/2020 12:00:00 AM,01/24/2020 12:00:00 AM,2000,1,Central,171,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,800 W  OLYMPIC                      BL,,34.045,-118.264
839,200105674,01/25/2020 12:00:00 AM,01/24/2020 12:00:00 AM,700,1,Central,159,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0947 0344 1218 1822,35,M,B,108.0,PARKING LOT,,,IC,Invest Cont,341.0,,,,600 S  ALAMEDA                      ST,,34.0382,-118.2384
840,200105675,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,445,1,Central,195,1,210,ROBBERY,0344 0400 1822 2004 0910,36,M,H,124.0,BUS STOP,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,VENICE,BROADWAY,34.0347,-118.2645
841,200105685,01/25/2020 12:00:00 AM,01/24/2020 12:00:00 AM,2100,1,Central,159,1,330,BURGLARY FROM VEHICLE,1609 0344 1307 0329 1822 0377,32,M,W,101.0,STREET,,,IC,Invest Cont,330.0,,,,600    MILL                         ST,,34.0382,-118.2345
842,200105686,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,1200,1,Central,155,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344 1822,48,M,B,102.0,SIDEWALK,,,IC,Invest Cont,440.0,,,,6TH                          ST,MAPLE,34.0439,-118.2479
843,200105687,01/25/2020 12:00:00 AM,01/24/2020 12:00:00 AM,2045,1,Central,162,1,310,BURGLARY,0344 1822,0,M,O,722.0,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,310.0,,,,800 S  GRAND                        AV,,34.0459,-118.2579
844,200105688,01/24/2020 12:00:00 AM,01/24/2020 12:00:00 AM,1930,1,Central,138,2,900,VIOLATION OF COURT ORDER,1501,50,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,900.0,,,,400 E  4TH                          ST,,34.0468,-118.2415
845,200105690,01/25/2020 12:00:00 AM,01/17/2020 12:00:00 AM,1730,1,Central,176,1,310,BURGLARY,0344 1414 1822,65,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310.0,998.0,,,800    SANTEE                       ST,,34.0413,-118.2517
846,200105692,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,730,1,Central,158,2,762,LEWD CONDUCT,1218 1414 0340 0528,53,F,H,102.0,SIDEWALK,,,IC,Invest Cont,762.0,,,,500    CERES                        AV,,34.0416,-118.2398
847,200105693,01/25/2020 12:00:00 AM,01/24/2020 12:00:00 AM,1500,1,Central,111,1,330,BURGLARY FROM VEHICLE,1202 1822 1609 1307 0344 0329,79,M,H,707.0,GARAGE/CARPORT,,,IC,Invest Cont,330.0,,,,600 N  GRAND                        AV,,34.0606,-118.2439
848,200105695,01/25/2020 12:00:00 AM,01/24/2020 12:00:00 AM,1610,1,Central,146,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 2028 1822,52,M,B,203.0,OTHER BUSINESS,,,IC,Invest Cont,442.0,,,,200    WINSTON                      ST,,34.0467,-118.247
849,210716708,12/13/2021 12:00:00 AM,05/01/2020 12:00:00 AM,800,7,Wilshire,723,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1803 0601 0913,38,M,O,203.0,OTHER BUSINESS,,,IC,Invest Cont,668.0,,,,8200    BEVERLY                      BL,,34.0761,-118.3685
850,200105697,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,1100,1,Central,162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 2004,23,M,H,406.0,OTHER STORE,,,IC,Invest Cont,442.0,,,,700 W  7TH                          ST,,34.048,-118.2577
851,200105699,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,1430,1,Central,162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 2004 0378,20,F,H,404.0,DEPARTMENT STORE,,,IC,Invest Cont,442.0,,,,700 W  7TH                          ST,,34.048,-118.2577
852,200105700,01/25/2020 12:00:00 AM,01/22/2020 12:00:00 AM,1900,1,Central,111,1,510,VEHICLE - STOLEN,,0,,,108.0,PARKING LOT,,,IC,Invest Cont,510.0,,,,600 N  BROADWAY,,34.0586,-118.2402
853,200105701,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,1250,1,Central,157,1,210,ROBBERY,1414 1402 1218 0344 0416 0913 1313,50,M,B,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210.0,998.0,,,7TH,SAN PEDRO,34.0401,-118.2459
854,200105705,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,1630,1,Central,163,1,210,ROBBERY,1822 0945 0378 0344 0443 0444 2004,32,M,B,403.0,DRUG STORE,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210.0,,,,200 W  7TH                          ST,,34.0445,-118.2523
855,200105706,01/25/2020 12:00:00 AM,01/16/2020 12:00:00 AM,1400,1,Central,152,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,27,F,B,210.0,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440.0,,,,700 W  7TH                          ST,,34.0491,-118.2558
856,200105707,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,1730,1,Central,155,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,26,M,B,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745.0,,,,200 E  6TH                          ST,,34.0448,-118.2474
857,200105708,01/25/2020 12:00:00 AM,01/24/2020 12:00:00 AM,2000,1,Central,118,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,44,F,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,,,,BLOOM,MAGDALENA,34.0643,-118.2306
858,200105709,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,1040,1,Central,181,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,29,M,O,713.0,CONVENTION CENTER,,,IC,Invest Cont,341.0,,,,1200 S  FIGUEROA                     ST,,34.0431,-118.2692
859,200105710,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,100,1,Central,138,1,330,BURGLARY FROM VEHICLE,0344 1609 0321,28,F,H,101.0,STREET,,,IC,Invest Cont,330.0,,,,3RD                          ST,CENTRAL                      AV,34.0461,-118.2395
860,200105713,01/25/2020 12:00:00 AM,01/24/2020 12:00:00 AM,2230,1,Central,118,1,330,BURGLARY FROM VEHICLE,1302 1307 0344,25,F,H,101.0,STREET,,,IC,Invest Cont,330.0,,,,1200 N  SPRING                       ST,,34.0635,-118.2356
861,200105714,01/26/2020 12:00:00 AM,01/25/2020 12:00:00 AM,900,1,Central,101,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1309,19,M,W,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,,,,1000    EVERETT                      PL,,34.0693,-118.2488
862,231207725,02/27/2023 12:00:00 AM,01/27/2020 12:00:00 AM,635,12,77th Street,1242,2,354,THEFT OF IDENTITY,0100 0917 1822,37,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,6200    4TH                          AV,,33.9837,-118.3216
863,200309004,03/24/2020 12:00:00 AM,03/08/2020 12:00:00 AM,1,3,Southwest,335,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 1309,19,X,X,222.0,LAUNDROMAT,,,IC,Invest Cont,740.0,,,,2800 W  JEFFERSON                    BL,,34.0276,-118.3229
864,200105718,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,2040,1,Central,191,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0553 1257 2001,94,M,H,108.0,PARKING LOT,,,AO,Adult Other,237.0,,,,1700 S  FIGUEROA                     ST,,34.0388,-118.2717
865,200105720,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,1700,1,Central,185,2,624,BATTERY - SIMPLE ASSAULT,1822 1218 0416 0417 2002 0319 0445,37,F,B,103.0,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,1100    SANTEE                       ST,,34.0378,-118.2561
866,200105721,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,100,1,Central,154,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 0445 2002 1206 1822 0416 1234,37,M,H,102.0,SIDEWALK,207.0,OTHER KNIFE,IC,Invest Cont,230.0,,,,100 W  5TH                          ST,,34.0467,-118.2485
867,200511995,07/18/2020 12:00:00 AM,07/18/2020 12:00:00 AM,800,5,Harbor,563,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,900 W  17TH                         ST,,33.7288,-118.2973
868,200105723,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,1820,1,Central,153,2,624,BATTERY - SIMPLE ASSAULT,0444 1822 0421 1266,47,M,B,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,6TH,SPRING,34.0463,-118.2515
869,200105724,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,345,1,Central,162,1,761,BRANDISH WEAPON,0334 1822,36,M,A,203.0,OTHER BUSINESS,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,761.0,,,,500 W  7TH                          ST,,34.0467,-118.2556
870,200105725,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,125,1,Central,171,2,624,BATTERY - SIMPLE ASSAULT,0416 0429 1822,26,F,H,735.0,NIGHT CLUB (OPEN EVENINGS ONLY),400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,800 W  OLYMPIC                      BL,,34.045,-118.264
871,200105726,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,125,1,Central,171,2,624,BATTERY - SIMPLE ASSAULT,0416 1822 0344,23,F,H,735.0,NIGHT CLUB (OPEN EVENINGS ONLY),400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,800 W  OLYMPIC                      BL,,34.045,-118.264
872,200105727,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,125,1,Central,171,2,624,BATTERY - SIMPLE ASSAULT,0416 1822 0344,22,F,H,735.0,NIGHT CLUB (OPEN EVENINGS ONLY),400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,800 W  OLYMPIC                      BL,,34.045,-118.264
873,200105728,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,125,1,Central,171,2,624,BATTERY - SIMPLE ASSAULT,0416 1822 0344,23,F,H,735.0,NIGHT CLUB (OPEN EVENINGS ONLY),400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,800 W  OLYMPIC                      BL,,34.045,-118.264
874,201812571,06/15/2020 12:00:00 AM,06/14/2020 12:00:00 AM,2000,18,Southeast,1871,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,AA,Adult Arrest,510.0,,,,HOOVER                       ST,138TH                        ST,33.9063,-118.2872
875,200105731,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,215,1,Central,155,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2004 1822 1218,42,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440.0,,,,500    MAPLE                        AV,,34.0454,-118.2466
876,200105732,01/26/2020 12:00:00 AM,01/25/2020 12:00:00 AM,2100,1,Central,118,1,310,BURGLARY,0344 1609 1822,0,X,X,702.0,OFFICE BUILDING/OFFICE,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310.0,,,,1400 N  MAIN                         ST,,34.0648,-118.2313
877,200105734,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,650,1,Central,181,2,624,BATTERY - SIMPLE ASSAULT,1822 0444,57,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,LA LIVE                      WY,PICO,34.0424,-118.2718
878,200105735,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,522,1,Central,127,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0913 1420,0,X,X,753.0,DETENTION/JAIL FACILITY,,,AA,Adult Arrest,740.0,,,,100 N  LOS ANGELES                  ST,,34.0515,-118.2424
879,200105736,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,740,1,Central,119,2,624,BATTERY - SIMPLE ASSAULT,0416 0429 0910 2047 0448 2048 1822,50,F,B,966.0,MTA - GOLD LINE - UNION STATION,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,ALAMEDA,VIGNES,34.0577,-118.2318
880,200105737,01/26/2020 12:00:00 AM,01/25/2020 12:00:00 AM,2133,1,Central,144,1,330,BURGLARY FROM VEHICLE,0344 1609 1307 0329 1822,55,M,W,108.0,PARKING LOT,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330.0,,,,400 S  MAIN                         ST,,34.0478,-118.2484
881,200105738,01/25/2020 12:00:00 AM,01/22/2020 12:00:00 AM,1800,1,Central,153,1,330,BURGLARY FROM VEHICLE,0344 1609 1307 0329 1822,62,F,W,101.0,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330.0,,,,6TH                          ST,HILL                         ST,34.0474,-118.2531
882,200105739,01/26/2020 12:00:00 AM,01/12/2020 12:00:00 AM,2000,1,Central,105,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 2004 1218 0416 0421 1206,44,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,930.0,,,,BISHOPS                      ST,SAVOY                        ST,34.0699,-118.2341
883,200105740,01/25/2020 12:00:00 AM,01/20/2020 12:00:00 AM,1300,1,Central,119,2,354,THEFT OF IDENTITY,0377 0910 1822,36,M,W,252.0,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",,,IC,Invest Cont,354.0,,,,800 N  ALAMEDA                      ST,,34.0563,-118.2374
884,220207597,03/21/2022 12:00:00 AM,10/01/2020 12:00:00 AM,2200,2,Rampart,291,1,210,ROBBERY,1822 0416,62,M,H,101.0,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210.0,,,,1300 S  ALVARADO                     ST,,34.0473,-118.2827
885,200105742,01/26/2020 12:00:00 AM,01/25/2020 12:00:00 AM,1800,1,Central,182,1,510,VEHICLE - STOLEN,,0,,,108.0,PARKING LOT,,,IC,Invest Cont,510.0,,,,900 S  OLIVE                        ST,,34.0437,-118.2582
886,200105836,01/27/2020 12:00:00 AM,01/27/2020 12:00:00 AM,1505,1,Central,118,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1310 0340 0919 0445 0329 1822,34,M,H,101.0,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230.0,,,,ALAMEDA,COLLEGE,34.0635,-118.2356
887,200105745,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,135,1,Central,164,1,121,"RAPE, FORCIBLE",1402 1415 1206 1219 0520 0527 1822 0522 0510 0409,25,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121.0,998.0,,,600    HARLEM                       PL,,34.0456,-118.2504
888,200105898,01/28/2020 12:00:00 AM,01/28/2020 12:00:00 AM,1005,1,Central,192,2,888,TRESPASSING,1822,0,X,X,701.0,HOSPITAL,,,IC,Invest Cont,888.0,,,,1300 S  HOPE                         ST,,34.0395,-118.2656
889,200105748,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1120,1,Central,166,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1817 0443 1912,41,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,930.0,,,,400 E  7TH                          ST,,34.0421,-118.2469
890,200105749,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,955,1,Central,155,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2004 0329,27,F,B,503.0,HOTEL,,,AO,Adult Other,740.0,,,,500 S  LOS ANGELES                  ST,,34.0461,-118.2476
891,200105750,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1305,1,Central,162,2,624,BATTERY - SIMPLE ASSAULT,1402 2004 0917 0913 0444 0416,28,M,H,707.0,GARAGE/CARPORT,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624.0,998.0,,,800 S  GRAND                        AV,,34.0459,-118.2579
892,200105751,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1555,1,Central,166,2,624,BATTERY - SIMPLE ASSAULT,0416,45,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,600 S  SAN PEDRO                    ST,,34.0421,-118.2469
893,200105753,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1630,1,Central,148,1,210,ROBBERY,1218 2004 0416 0344 1202 1822,62,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,400 S  SAN PEDRO                    ST,,34.0458,-118.243
894,200105754,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1245,1,Central,146,2,624,BATTERY - SIMPLE ASSAULT,1218 0416 0913,49,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,5TH,WALL,34.0449,-118.2458
895,200105755,01/26/2020 12:00:00 AM,01/25/2020 12:00:00 AM,2330,1,Central,162,1,480,BIKE - STOLEN,0344 0400 1822 1608,27,F,H,402.0,MARKET,,,IC,Invest Cont,480.0,,,,600 W  9TH                          ST,,34.0462,-118.2585
896,200105757,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1530,1,Central,195,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,BROADWAY,VENICE,34.0342,-118.2636
897,200105759,01/26/2020 12:00:00 AM,01/21/2020 12:00:00 AM,1830,1,Central,111,1,310,BURGLARY,0344 0397 0329 1602 1822,51,M,A,707.0,GARAGE/CARPORT,,,IC,Invest Cont,310.0,480.0,,,700    ALPINE                       ST,,34.0635,-118.2426
898,200105760,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1710,1,Central,162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0378,35,M,B,404.0,DEPARTMENT STORE,,,IC,Invest Cont,442.0,,,,700 W  7TH                          ST,,34.048,-118.2577
899,200105761,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1600,1,Central,153,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1402 0917 1266 2028 0378 0429 0416 1414 1822,31,M,H,406.0,OTHER STORE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,230.0,998.0,,,600 S  BROADWAY,,34.0467,-118.252
900,200105762,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1100,1,Central,162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0378,35,M,B,203.0,OTHER BUSINESS,,,IC,Invest Cont,442.0,,,,700 W  7TH                          ST,,34.048,-118.2577
901,200105764,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1815,1,Central,181,2,860,BATTERY WITH SEXUAL CONTACT,1402 0522 0305,24,F,C,116.0,OTHER/OUTSIDE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860.0,998.0,,,CHICK HEARN,FIGUEROA,34.0437,-118.2652
902,200105765,01/27/2020 12:00:00 AM,01/26/2020 12:00:00 AM,930,1,Central,182,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,HOPE                         ST,PICO                         BL,34.0395,-118.2656
903,200105768,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1430,1,Central,181,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,44,M,W,203.0,OTHER BUSINESS,,,IC,Invest Cont,341.0,,,,1200 S  FIGUEROA                     ST,,34.0431,-118.2692
